"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"2.300.330.056","003","2025","43223","MAIN"
"2.300.330.056","003","2025","31001","MAIN"
"2.300.330.056","003","2025","4391001","MAIN"
"2.300.330.056","003","2025","4333101","MAIN"
"2.300.330.056","003","2025","2361001","MAIN"
"2.300.330.056","003","2025","23510","MAIN"
"2.300.330.056","003","2025","4324002","MAIN"
"2.300.330.056","003","2025","23660","MAIN"
"2.300.330.056","003","2025","4322101","MAIN"
"2.300.330.056","003","2025","39000","MAIN"
"2.300.330.056","003","2025","43333","MAIN"
"2.300.330.056","003","2025","4332002","MAIN"
"2.300.330.056","003","2025","4332003","MAIN"
"2.300.330.056","003","2025","43221","MAIN"
"2.300.330.056","003","2025","33110","MAIN"
"2.300.330.056","003","2025","43331","MAIN"
"2.300.330.056","003","2025","43110","MAIN"
"2.300.330.056","003","2025","23700","MAIN"
"2.300.330.056","003","2025","1611001","MAIN"
"2.300.330.056","003","2025","4332004","MAIN"
"2.300.330.056","003","2025","43421","MAIN"
"2.300.330.056","003","2025","31009","MAIN"
"2.300.330.056","003","2025","9522001","MAIN"
"2.300.330.056","003","2025","43422","MAIN"
"2.300.330.056","003","2025","4341001","MAIN"
"2.300.330.056","003","2025","4391002","MAIN"
"2.300.330.056","003","2025","23310","MAIN"
"2.300.330.056","003","2025","4332005","MAIN"
"2.300.330.056","003","2025","4342101","MAIN"
"2.300.330.056","003","2025","1611003","MAIN"
"2.300.330.056","003","2025","33140","MAIN"
"2.300.330.056","003","2025","4322202","MAIN"
"2.300.330.056","003","2025","4933002","MAIN"
"2.300.330.056","003","2025","4399004","MAIN"
"2.300.330.056","003","2025","4333201","MAIN"
"2.300.330.056","003","2025","4933001","MAIN"
"2.300.330.056","003","2025","4332001","MAIN"
"2.300.330.056","003","2025","23610","MAIN"
"2.300.330.056","003","2025","4322201","MAIN"
"2.300.330.056","003","2025","41003","MAIN"
"2.300.330.056","003","2025","16230","MAIN"
"2.300.330.056","003","2025","43410","MAIN"
"2.300.330.056","003","2025","2365002","MAIN"
"2.300.330.056","003","2025","4322203","MAIN"
"2.300.330.056","003","2025","4399002","MAIN"
"2.300.330.056","003","2025","43343","MAIN"
"2.300.330.056","003","2025","4100105","MAIN"
"2.300.330.056","003","2025","43341","MAIN"
"2.300.330.056","003","2025","2331001","MAIN"
"2.300.330.056","003","2025","1612001","MAIN"
"2.300.330.056","003","2025","4332010","MAIN"
"2.300.330.056","003","2025","4342903","MAIN"
"2.300.330.056","003","2025","4334201","MAIN"
"2.300.330.056","003","2025","16210","MAIN"
"2.300.330.056","003","2025","4331001","MAIN"
"2.300.330.056","003","2025","23650","MAIN"
"2.300.330.056","003","2025","4332012","MAIN"
"2.300.330.056","003","2025","4334101","MAIN"
"2.300.330.056","003","2025","4100101","MAIN"
"2.300.330.056","003","2025","43212","MAIN"
"2.300.330.056","003","2025","1612002","MAIN"
"2.300.330.056","003","2025","43211","MAIN"
"2.300.330.056","003","2025","43320","MAIN"
"2.300.330.056","003","2025","4100301","MAIN"
"2.300.330.056","003","2025","4332011","MAIN"
"2.302.139.602","006","2025","43211","MAIN"
"2.302.139.602","003","2008","43211","MAIN"
"2.302.139.602","003","2008","41201","MAIN"
"2.302.139.602","003","2008","43110","MAIN"
"2.302.139.602","003","2008","4322101","MAIN"
"2.302.139.602","003","2008","4329903","MAIN"
"2.302.139.602","003","2008","4399901","MAIN"
"2.302.139.602","003","2008","4399904","MAIN"
"2.302.139.602","003","2008","4399903","MAIN"
"2.302.139.602","003","2008","4120121","MAIN"
"2.302.139.602","003","2008","4321102","MAIN"
"2.302.139.602","003","2008","4321101","MAIN"
"2.302.139.602","003","2008","43221","MAIN"
"2.302.139.602","003","2008","41203","MAIN"
"2.302.139.602","003","2008","43994","MAIN"
"2.302.139.602","003","2008","4120101","MAIN"
"2.302.139.602","003","2008","43999","MAIN"
"2.302.139.602","003","2025","4342902","MAIN"
"2.302.139.602","003","2025","4342901","MAIN"
"2.302.139.602","003","2025","4322101","MAIN"
"2.302.139.602","003","2025","4100101","MAIN"
"2.302.139.602","003","2025","43110","MAIN"
"2.302.139.602","003","2025","4321102","MAIN"
"2.302.139.602","003","2025","43221","MAIN"
"2.302.139.602","003","2025","43990","MAIN"
"2.302.139.602","003","2025","4100105","MAIN"
"2.302.139.602","003","2025","4321101","MAIN"
"2.302.139.602","003","2025","43910","MAIN"
"2.302.139.602","003","2025","4324003","MAIN"
"2.302.139.602","003","2025","41001","MAIN"
"2.302.139.602","003","2025","43211","MAIN"
"2.302.139.602","003","2025","41003","MAIN"
"2.302.139.602","003","2025","4342903","MAIN"
"2.303.272.621","003","2008","9604003","MAIN"
"2.303.272.621","003","2008","9602201","MAIN"
"2.303.272.621","003","2008","9602202","MAIN"
"2.303.272.621","003","2008","9602203","MAIN"
"2.303.272.621","003","2008","96022","MAIN"
"2.303.272.621","003","2025","85510","SECO"
"2.303.272.621","003","2025","96220","MAIN"
"2.303.272.621","003","2025","9622003","MAIN"
"2.303.272.621","003","2025","47715","SECO"
"2.303.272.621","003","2025","9622002","MAIN"
"2.303.272.621","003","2025","9623002","MAIN"
"2.303.272.621","003","2025","4777002","SECO"
"2.303.272.621","003","2025","9622001","MAIN"
"2.303.272.621","003","2025","93199","SECO"
"2.303.272.621","003","2025","47750","SECO"
"2.303.272.621","003","2025","4778402","SECO"
"2.303.715.950","003","2025","73120","SECO"
"2.303.715.950","003","2025","82300","SECO"
"2.303.715.950","003","2025","73300","MAIN"
"2.303.715.950","003","2025","73200","SECO"
"2.303.715.950","003","2025","93199","SECO"
"2.303.715.950","003","2025","70200","MAIN"
"2.303.715.950","003","2025","85599","MAIN"
"2.303.739.112","006","2025","43211","MAIN"
"2.303.739.112","003","2008","6420011","MAIN"
"2.303.739.112","003","2008","64200","MAIN"
"2.303.739.112","003","2008","33110","MAIN"
"2.303.739.112","003","2008","90032","MAIN"
"2.303.739.112","003","2008","90022","MAIN"
"2.303.739.112","003","2008","4321103","MAIN"
"2.303.739.112","003","2008","3320001","MAIN"
"2.303.739.112","003","2008","77392","MAIN"
"2.303.739.112","003","2008","47540","MAIN"
"2.303.739.112","003","2008","80200","MAIN"
"2.303.739.112","003","2008","82990","MAIN"
"2.303.739.112","003","2008","77292","MAIN"
"2.303.739.112","003","2008","90023","MAIN"
"2.303.739.112","003","2008","90021","MAIN"
"2.303.739.112","003","2008","43212","MAIN"
"2.303.739.112","003","2008","62020","MAIN"
"2.303.739.112","003","2008","77399","MAIN"
"2.303.739.112","003","2008","8010001","MAIN"
"2.303.739.112","003","2008","43211","MAIN"
"2.303.739.112","003","2008","6420012","MAIN"
"2.303.739.112","003","2025","33200","MAIN"
"2.303.739.112","003","2025","90120","MAIN"
"2.303.739.112","003","2025","62200","MAIN"
"2.303.739.112","003","2025","77399","MAIN"
"2.303.739.112","003","2025","43211","MAIN"
"2.303.739.112","003","2025","64210","MAIN"
"2.303.739.112","003","2025","90393","MAIN"
"2.303.739.112","003","2025","43212","MAIN"
"2.303.739.112","003","2025","90392","MAIN"
"2.303.739.112","003","2025","7010001","MAIN"
"2.303.739.112","003","2025","80090","MAIN"
"2.303.739.112","003","2025","33110","MAIN"
"2.303.739.112","003","2025","90391","MAIN"
"2.303.739.112","003","2025","4321103","MAIN"
"2.303.739.112","003","2025","47540","MAIN"
"2.303.739.112","003","2025","77222","MAIN"
"2.303.739.112","003","2025","8001001","MAIN"
"2.303.739.112","003","2025","77392","MAIN"
"2.303.739.112","003","2025","82990","MAIN"
"2.304.304.086","003","2008","47592","MAIN"
"2.304.304.086","003","2008","4759201","MAIN"
"2.304.304.086","003","2008","43212","MAIN"
"2.304.304.086","003","2008","43211","MAIN"
"2.304.304.086","003","2008","7112101","MAIN"
"2.304.304.086","003","2008","4614005","MAIN"
"2.304.304.086","003","2025","47552","MAIN"
"2.304.304.086","003","2025","4643102","SECO"
"2.304.304.086","003","2025","46500","SECO"
"2.304.304.086","003","2025","47540","SECO"
"2.304.304.086","003","2025","46130","SECO"
"2.304.304.086","003","2025","4321101","SECO"
"2.304.304.086","003","2025","4321201","SECO"
"2.304.304.086","003","2025","4643101","SECO"
"2.304.304.086","003","2025","46831","SECO"
"2.304.304.086","003","2025","46474","SECO"
"2.304.304.086","003","2025","4321102","SECO"
"2.304.304.086","003","2025","4614005","MAIN"
"2.304.304.086","003","2025","43211","MAIN"
"2.304.304.086","003","2025","7112101","MAIN"
"2.304.304.086","003","2025","4321103","SECO"
"2.304.304.086","003","2025","95210","SECO"
"2.304.304.086","003","2025","46431","SECO"
"2.304.304.086","003","2025","43212","MAIN"
"2.304.304.086","003","2025","47521","SECO"
"2.304.304.086","003","2025","46150","SECO"
"2.304.304.086","003","2025","4684101","SECO"
"2.304.304.086","003","2025","46643","SECO"
"2.304.627.552","003","2008","1419901","MAIN"
"2.304.627.552","003","2008","46180","MAIN"
"2.304.627.552","003","2008","46160","MAIN"
"2.304.627.552","003","2008","4619001","MAIN"
"2.304.627.552","003","2008","4618001","MAIN"
"2.304.627.552","003","2008","1511003","MAIN"
"2.304.627.552","003","2025","46180","MAIN"
"2.304.627.552","003","2025","56210","SECO"
"2.304.627.552","003","2025","95230","SECO"
"2.304.627.552","003","2025","1511003","MAIN"
"2.304.627.552","003","2025","46160","MAIN"
"2.304.627.552","003","2025","4619001","MAIN"
"2.304.627.552","003","2025","1429901","MAIN"
"2.305.544.203","003","2025","86940","MAIN"
"2.305.544.203","003","2025","96220","MAIN"
"2.305.544.203","003","2025","96992","MAIN"
"2.306.963.965","006","2025","49330","MAIN"
"2.306.963.965","003","2008","62010","MAIN"
"2.306.963.965","003","2008","62090","MAIN"
"2.306.963.965","003","2008","49320","MAIN"
"2.306.963.965","003","2008","62020","MAIN"
"2.306.963.965","003","2008","4932002","MAIN"
"2.306.963.965","003","2008","49390","MAIN"
"2.306.963.965","003","2008","62030","MAIN"
"2.306.963.965","003","2008","95110","MAIN"
"2.306.963.965","003","2025","4933002","MAIN"
"2.306.963.965","003","2025","95100","MAIN"
"2.306.963.965","003","2025","62200","MAIN"
"2.306.963.965","003","2025","49330","MAIN"
"2.306.963.965","003","2025","62900","MAIN"
"2.306.963.965","003","2025","49320","MAIN"
"2.306.963.965","003","2025","62100","MAIN"
"2.308.449.649","003","2008","46425","MAIN"
"2.308.449.649","003","2008","47711","MAIN"
"2.308.449.649","003","2008","7021001","MAIN"
"2.308.449.649","003","2008","47722","MAIN"
"2.308.449.649","003","2008","47715","MAIN"
"2.308.449.649","003","2008","47716","MAIN"
"2.308.449.649","003","2008","47721","MAIN"
"2.308.449.649","003","2008","46424","MAIN"
"2.308.449.649","003","2008","4616001","MAIN"
"2.308.449.649","003","2008","47712","MAIN"
"2.308.449.649","003","2008","4791003","MAIN"
"2.308.449.649","003","2008","15120","MAIN"
"2.308.449.649","003","2008","4642301","MAIN"
"2.308.449.649","003","2008","7311001","MAIN"
"2.308.449.649","003","2025","15120","MAIN"
"2.308.449.649","003","2025","47716","MAIN"
"2.308.449.649","003","2025","47722","MAIN"
"2.308.449.649","003","2025","81300","SECO"
"2.308.449.649","003","2025","46424","MAIN"
"2.308.449.649","003","2025","7330001","MAIN"
"2.308.449.649","003","2025","46425","MAIN"
"2.308.449.649","003","2025","47715","MAIN"
"2.308.449.649","003","2025","47721","MAIN"
"2.308.449.649","003","2025","82990","SECO"
"2.308.449.649","003","2025","47120","MAIN"
"2.308.449.649","003","2025","47712","MAIN"
"2.308.449.649","003","2025","4616001","MAIN"
"2.308.449.649","003","2025","7311001","MAIN"
"2.308.449.649","003","2025","4642301","MAIN"
"2.308.449.649","003","2025","47711","MAIN"
"2.309.246.930","003","2025","69101","MAIN"
"2.310.338.674","003","2025","4645001","MAIN"
"2.310.338.674","003","2025","47750","MAIN"
"2.310.338.674","003","2025","46711","MAIN"
"2.310.338.674","003","2025","46450","MAIN"
"2.311.210.882","003","2008","6831201","MAIN"
"2.311.210.882","003","2008","68201","MAIN"
"2.311.210.882","003","2008","68311","MAIN"
"2.311.210.882","003","2008","6832102","MAIN"
"2.311.210.882","003","2008","68321","MAIN"
"2.311.210.882","003","2008","68203","MAIN"
"2.311.210.882","003","2008","68322","MAIN"
"2.311.210.882","003","2025","68201","MAIN"
"2.311.210.882","003","2025","68329","MAIN"
"2.311.210.882","003","2025","68203","MAIN"
"2.311.210.882","003","2025","68310","MAIN"
"2.311.210.882","003","2025","68322","MAIN"
"2.312.794.358","003","2008","70220","MAIN"
"2.312.794.358","003","2008","6420011","MAIN"
"2.312.794.358","003","2008","7022001","MAIN"
"2.312.794.358","003","2025","68110","SECO"
"2.312.794.358","003","2025","64999","SECO"
"2.312.794.358","003","2025","64210","SECO"
"2.312.794.358","003","2025","70200","MAIN"
"2.312.794.358","003","2025","68121","SECO"
"2.312.794.358","003","2025","68122","SECO"
"2.312.794.358","003","2025","7010001","MAIN"
"2.312.794.358","003","2025","68203","MAIN"
"2.312.794.358","003","2025","68204","SECO"
"2.312.794.358","003","2025","64220","SECO"
"2.312.794.358","003","2025","7020001","MAIN"
"2.312.794.358","003","2025","68201","MAIN"
"2.314.069.216","003","2008","41101","MAIN"
"2.314.069.216","003","2008","41102","MAIN"
"2.314.069.216","003","2008","71121","MAIN"
"2.314.069.216","003","2025","43410","MAIN"
"2.314.069.216","003","2025","68121","MAIN"
"2.314.069.216","003","2025","71121","MAIN"
"2.314.069.216","003","2025","68122","MAIN"
"2.314.415.050","006","2025","43223","MAIN"
"2.314.415.050","003","2008","4329102","MAIN"
"2.314.415.050","003","2008","4321102","MAIN"
"2.314.415.050","003","2008","8122003","MAIN"
"2.314.415.050","003","2008","47521","MAIN"
"2.314.415.050","003","2008","4322201","MAIN"
"2.314.415.050","003","2008","2561007","MAIN"
"2.314.415.050","003","2008","4332012","MAIN"
"2.314.415.050","003","2008","4399601","MAIN"
"2.314.415.050","003","2008","4321101","MAIN"
"2.314.415.050","003","2008","4322202","MAIN"
"2.314.415.050","003","2008","43211","MAIN"
"2.314.415.050","003","2008","2825004","MAIN"
"2.314.415.050","003","2008","3099001","MAIN"
"2.314.415.050","003","2008","4754001","MAIN"
"2.314.415.050","003","2008","8130002","MAIN"
"2.314.415.050","003","2008","7112101","MAIN"
"2.314.415.050","003","2008","4312001","MAIN"
"2.314.415.050","003","2008","3311001","MAIN"
"2.314.415.050","003","2008","4333201","MAIN"
"2.314.415.050","003","2008","2825005","MAIN"
"2.314.415.050","003","2008","4332013","MAIN"
"2.314.415.050","003","2008","9521001","MAIN"
"2.314.415.050","003","2008","4399402","MAIN"
"2.314.415.050","003","2008","4329103","MAIN"
"2.314.415.050","003","2008","4329912","MAIN"
"2.314.415.050","003","2008","4643102","MAIN"
"2.314.415.050","003","2008","2751001","MAIN"
"2.314.415.050","003","2008","4674201","MAIN"
"2.314.415.050","003","2008","3312002","MAIN"
"2.314.415.050","003","2008","47789","MAIN"
"2.314.415.050","003","2008","2550101","MAIN"
"2.314.415.050","003","2008","4329911","MAIN"
"2.314.415.050","003","2008","46900","MAIN"
"2.314.415.050","003","2008","4673102","MAIN"
"2.314.415.050","003","2008","46731","MAIN"
"2.314.415.050","003","2008","4674202","MAIN"
"2.314.415.050","003","2008","3312011","MAIN"
"2.314.415.050","003","2008","46693","MAIN"
"2.314.415.050","003","2008","2829501","MAIN"
"2.314.415.050","003","2008","4673101","MAIN"
"2.314.415.050","003","2008","4329904","MAIN"
"2.314.415.050","003","2008","2825002","MAIN"
"2.314.415.050","003","2008","4329902","MAIN"
"2.314.415.050","003","2008","4399907","MAIN"
"2.314.415.050","003","2008","2511002","MAIN"
"2.314.415.050","003","2008","4321103","MAIN"
"2.314.415.050","003","2008","4332031","MAIN"
"2.314.415.050","003","2008","4322211","MAIN"
"2.314.415.050","003","2008","43332","MAIN"
"2.314.415.050","003","2008","43222","MAIN"
"2.314.415.050","003","2008","95210","MAIN"
"2.314.415.050","003","2008","7311002","MAIN"
"2.314.415.050","003","2025","4332013","MAIN"
"2.314.415.050","003","2025","95210","MAIN"
"2.314.415.050","003","2025","4321102","MAIN"
"2.314.415.050","003","2025","4322202","MAIN"
"2.314.415.050","003","2025","47521","MAIN"
"2.314.415.050","003","2025","8122003","MAIN"
"2.314.415.050","003","2025","43211","MAIN"
"2.314.415.050","003","2025","4684202","MAIN"
"2.314.415.050","003","2025","46831","MAIN"
"2.314.415.050","003","2025","47540","MAIN"
"2.314.415.050","003","2025","43422","MAIN"
"2.314.415.050","003","2025","46643","MAIN"
"2.314.415.050","003","2025","4321101","MAIN"
"2.314.415.050","003","2025","4391002","MAIN"
"2.314.415.050","003","2025","2511002","MAIN"
"2.314.415.050","003","2025","43222","MAIN"
"2.314.415.050","003","2025","4684201","MAIN"
"2.314.415.050","003","2025","43223","MAIN"
"2.314.415.050","003","2025","4342904","MAIN"
"2.314.415.050","003","2025","43332","MAIN"
"2.314.415.050","003","2025","47789","MAIN"
"2.314.415.050","003","2025","7311002","MAIN"
"2.314.415.050","003","2025","4321103","MAIN"
"2.314.415.050","003","2025","4683101","MAIN"
"2.314.415.050","003","2025","46900","MAIN"
"2.314.415.050","003","2025","2829501","MAIN"
"2.314.415.050","003","2025","8130002","MAIN"
"2.314.415.050","003","2025","2825002","MAIN"
"2.314.415.050","003","2025","4643102","MAIN"
"2.314.415.050","003","2025","4324006","MAIN"
"2.314.415.050","003","2025","2751001","MAIN"
"2.314.415.050","003","2025","4322203","MAIN"
"2.314.415.050","003","2025","7112101","MAIN"
"2.314.415.050","003","2025","4324002","MAIN"
"2.314.415.050","003","2025","2825004","MAIN"
"2.314.415.050","003","2025","4332007","MAIN"
"2.314.415.050","003","2025","2540101","MAIN"
"2.314.415.050","003","2025","4312001","MAIN"
"2.314.415.050","003","2025","4324005","MAIN"
"2.314.415.050","003","2025","4323003","MAIN"
"2.314.415.050","003","2025","2552002","MAIN"
"2.314.415.050","003","2025","2825005","MAIN"
"2.314.415.050","003","2025","3312002","MAIN"
"2.314.415.050","003","2025","4324004","MAIN"
"2.314.415.050","003","2025","4332008","MAIN"
"2.314.415.050","003","2025","3312003","MAIN"
"2.314.415.050","003","2025","3099001","MAIN"
"2.314.415.050","003","2025","4683102","MAIN"
"2.314.415.050","003","2025","4322201","MAIN"
"2.314.415.050","003","2025","9521001","MAIN"
"2.314.415.050","003","2025","4323002","MAIN"
"2.314.415.050","003","2025","4333201","MAIN"
"2.314.493.046","003","2008","3320001","MAIN"
"2.314.493.046","003","2008","01500","MAIN"
"2.314.493.046","003","2008","2562001","MAIN"
"2.314.493.046","003","2008","3312011","MAIN"
"2.314.493.046","003","2008","33200","MAIN"
